Date,Time,User1 ID,User2 ID,Message,Aggressive,CB
﻿9.8.2021,13:05:19,64,84,"I love Lahore qalanders so bring akmal in for gulraiz and kale abbot in for Mitchel""*** any chance of Lahore to qualify for qualifier s*****?????",0,1
﻿11.11.2019,20:17:24,53,88, Tariq sahab tak baat pohncha day khas dua ferma dain khair say hosh ajay meri bachi ko juld az juld,0,1
﻿10.1.2021,19:07:40,29,27,mil jae ga dnt worry,0,1
﻿21.3.2022,10:30:20,94,71,Citing Qur  an Is there a proper way to cite the Quran?  I've seen several diff. ways but typically. I've done chapter number.verse number.line number. ,0,1
﻿5.8.2019,5:39:27,12,51,Autograph milay ga ..zroooor milay ga,0,0
﻿19.6.2020,23:50:32,7,50,Inho ne bilashuba apne mulk ki filmy history par gehre naqoosh murattab kiye hain aur in ke zikar ke bagher yeh tareekh mukammal nahi ho sakti,0,0
﻿3.1.2022,22:44:20,2,26,Cute masoom,0,1
﻿8.4.2022,16:35:26,31,76,Kiaa pata behna shareef ho,0,0
﻿30.5.2021,5:00:09,61,75,چوتیا ایک نمبر کا بھڑوا سالا ,1,1
﻿15.11.2022,1:05:01,36,81,او دلا,1,1
﻿23.5.2022,12:07:47,34,96,اس کو ختم کرو بھائی برا میوزک,0,1
﻿2.9.2019,13:14:26,33,29,ہا ہا ہا اعلی یار شام ادریس کی گانڈ مار دے ویڈیو بنا بنا کر,1,1
﻿2.11.2022,8:28:27,36,81,بہت اعلی جواب تو بھوسڑی کے باز آجا اپنی ان حرکتوں سے,1,1
﻿7.3.2019,3:05:20,40,76,Shahrukh Khan kisi bhi moqe par nazireen ko lutf indoz karne mein nakaam nahi howae aur agar in tamam baton ke elawa un ke style statement par nazar dali jaye to pata chalta hai ke wo bhi un ki tarah hi anokha hi hai,0,1
﻿15.6.2020,7:20:46,28,55,تم شام کے پیچھے کیوں پڑ گئے ہو چتو آدمی,1,0
﻿23.12.2021,6:39:07,69,77,I did it; but  I've been scooped. That  s photo in the separate Spoonbridge and Cherry link is way much better. The purpose of my two is to show some contrast between summer and winter; as the photos were taken from the exact same point. If someone thinks they are too poor to be in the article; it won  t hurt (much  if someone reverts them.  ; ,0,1
﻿24.8.2021,23:05:42,64,84,Hashim Khan ka short jo sab se zaida mashoor huwa aur jo dekhne se taluq rakhta tha woh four hand cross kort drop short tha jis ke zariye Hashim Khan ne na sirf apne hareefon ko bikheir  ker rakh diya tha balke uss se Hashim Khan ne motadid points hasil kiye thay,0,1
﻿8.5.2022,9:09:28,36,41,Fear OH MY GOD I'M SO SCARED. ; I AM SO SORRY; PLEASE DON'T BLOCK ME!! Oops; now I'm gonna get extra-super-duper-blocked for baiting. ,1,0
﻿26.2.2020,5:41:18,66,2,what exactly is your problem? why are you vandalising articles i edit? is this going to be a personal crusader? is it fun? are you bored? whya not write some articles on your own instead of ruining other ones? ,1,1
﻿1.4.2022,13:23:41,91,52,Why do you make films?,0,1
﻿12.1.2020,23:21:52,64,60,zeher kha lo,1,1
﻿19.1.2021,15:30:50,50,98,Pakistan Europe K Neclear Research K Sb Se Bare Idarey Siran Ka Member Ban Gaya ,0,1
﻿28.10.2022,10:31:40,36,81,یہ بیک گراؤنڈ پر کون سا گیم چل رہا ہے,0,1
﻿20.3.2022,2:58:09,94,71,Yes; I agree wholeheartedly with that. I'm from Amsterdam; The Netherlands; myself. I've been in France and other European countries back in the disco era; and what we call disco is encompassing much more than what is being made of it here. For instance; loads of really good disco music was made in Italy; Germany; France and even here in The Netherlands; because there was a lot of money in mafia to buy the early synthesizers. Moroder; for one; was an Italian living in Munich when the Donna Summer hits were created I believe. Disco to us here therefore also includes music by Gino Soccio; Cowley; Moroder himself (not only his Donna Summer work) plus many Italian producers. When I see this page; it's as if Europe didn't influence the genre; while it is the other way around in many ways. It wasn't Chicago or London where house music started; even; the first fast paced housey acidy music came from Italy; Germany and The Netherlands if you ask me. Take for example 'Remember' by Vivien Vee from 1977; and 'Crazy Family' by Jock Hattle; the long version from 1982. They both have long lasting breaks in them; perfect examples of disco that would now be called house or maybe even trance for parts of them. ,0,1
﻿15.7.2022,24:48:36,30,22,Dowa ka talbgar,0,0
﻿19.3.2021,23:55:29,66,15,بہن چود کیا ریپ کیا بھائی نے,1,1
﻿22.12.2021,22:17:26,69,77,Yo; fast fact! When a user clicks on a photo/image that is thumbnailed; they expect to see a bigger; higher resolution version that actually shows them what is going on. Not something the size of a postage stamp. Please compare * Image Frankfurd_PKK_protests_after_the_capture_of_PKK_leader.jpg * Image Hamburg_PKK_protests_after_the_capture_of_PKK_leader.jpg * Image Ottawa_PKK_protests_after_the_capture_of_PKK_leader1.jpg With  * Image Pkk_supporters_london_april_2003.jpg With the top three images it isn  t even clear that the people protesting/rioting are pro-PKK at all. They could be anyone. The copyright status of the top three images is unclear. I  d say of all of them; the Ottawa one is the best; but don  t you have a higher resolution version? I would prefer that you remove my photo from the article in the name of NPOV than add other low quality ones in the name of NPOV.,0,1
﻿22.4.2020,24:27:53,63,49,Woh Shakhs Zaleel Ho Jis Ne Ramzan Ka Maheena Paya Aur Apni Maghfirat K Liye Kuch Bhi Nahi Kia ,1,1
﻿12.12.2020,25:14:55,31,46,COCKBLOCKER IS A SPECIES OF LOOSER WHO TAKES PLEASURE IN PREVENTING OTHERS FROM ACHIEVING ANYTHING EITHER. THE WIKIPEDIA SUBSPICIES GOES AROUND AND TRIES TO FIND FAULTS IN EVERYONES WORK. KEEP BEING YOUR BAD SELF; ITS NOT LIKE BY FUCKING UP MY ARTICLE YOU HURT ME. WHEN YOU STRIKE WATER NO TRACE WILL REMAIN.  YOU SEE THERE ARE MORE COCKBLOCKERS IN WIKI PROJECT THAN ACTIVE CONTRIBUTORS; SO IT WILL NEVER SUCCEED ANYWAY. GAME ATTRACTS GAME. SO THIS PROJECT IS DOOMED ANYWAY. BY GETTING ME BLOCKED FOR EXAMPLE YOU ARE JUST SAVING ME TIME.  ITS IRONIC HOW THE HARDER YOU TRY THE BETTER YOU MAKE THINGS FOR ME. EVEN GETTING MY ARTICLE DELETED BECAUSE OF YOUR SPITEFULNESS; YOU MAY BE ACTUALLY HELPING ME; BECAUSE YOU ARE STIMULATING ME TO ACTION.  AND YOU ARE FOOLISH BECAUSE YOU ARE ACQUIRING DANGEROUS ENEMIES; YOU ARE JUST LUCKY BECAUSE UNLIKE YOU I DONT HAVE TIME FOR VIRTUAL WARS; I ACTUALLY HAVE A LIFE.,1,1
﻿15.1.2022,15:02:47,69,77,Southwest Page  I was simply removing a foolish statemnet; fool.,1,1
﻿6.11.2022,9:17:01,36,81,یہ کیا بہن چودی ہے,1,1
﻿20.9.2021,2:24:40,64,84,behtreen,0,1
﻿8.6.2021,4:47:25,61,75,یہ آخر میں جو گانا تھا وہ کس کا ہے کوئی بتائے گا,0,1
﻿22.6.2021,19:47:33,26,59,Pyar bharta h ase,0,1
﻿27.10.2022,9:27:54,36,81,کیری بھائی میرا نام بھی اپنے فائن میں شامل کر لو,0,1
﻿25.6.2021,5:27:16,26,59,Allah pak nazer e bd sy bechye or humesha bohat tarkian dy Ameeen,0,1
﻿8.5.2022,24:16:43,59,74,While you are correct that 'toughened glass' could be considered a misnomer (toughness has a specific meaning with regard to the strength of materials); tempering glass is not. In fact there are two ways to temper glass to increase its strength thermal and chemical. Regarding thermal tempering; you are incorrect that the surface of a glass is in tension even at room temperature. On initial cooling you are correct that the surface is in tension and the interior is in compression. However; below the glass transition temperature the stresses reverse and the surface is in compression and the interior is in tension increasing the strength of the glass. Prince Rupert's drops are a laboratory curiousity demonstrating this phenomena. If a drop of molten glass is cast into a container of water; it solidifies into a shape roughly resembling a tadpole. You can bang on the big end with a hammer and the glass drop will not break. However if you nip the tail; the drop disintegrates into dust usually with a pop. Thermal tempering is usually applied to windshields. Chemical tempering is usually accomplished by ion exchanging a smaller atom for a larger atom at the surface again putting the surface in compression. Although glazing and surface crystallization can also be used. For example; soda lime silica glass can be placed into molten potassium nitrate and exchange potassium for sodium in the surface increasing the strength of the glass. Thermal tempering can increase the strength of glass from 70 to 200 MPa while chemical tempering can increase it 500 to 700 MPa. Chemical tempering is commonly used to increase the strength of beverage containers. ,0,1
﻿1.6.2019,20:56:03,89,56,Jab b tujhe dekha aalam.e.nao dekha he.....Marhala tay na hua teri shanasai ka....Teri qamat ki darazi ka gila he sbko......Warna logon se tera shehr me jhagra kiya he........Sag.e.Mustafai,0,0
﻿18.3.2020,10:41:32,51,95,That's what I do   ‚,0,1
﻿26.6.2022,14:30:47,59,74,And now; a Queen break Innuendo Words and music by Queen While the sun hangs in the sky and the desert has sand While the waves crash in the sea and meet the land While there  s a wind and the stars and the rainbow Till the mountains crumble into the plain Oh yes we  ll keep on tryin  Tread that fine line Oh we  ll keep on tryin yeah Just passing our time While we live according to race; colour or creed While we rule by blind madness and pure greed Our lives dictated by tradition; superstition; false religion Through the eons; and on and on Oh yes we  ll keep on tryin  We  ll tread that fine line Oh oh we  ll keep on tryin  Till the end of time Till the end of time Through the sorrow all through our splendour Don  t take offence at my innuendo You can be anything you want to be Just turn yourself into anything you think that you could ever be Be free with your tempo be free be free Surrender your ego be free be free to yourself Oooh ooh If there  s a God or any kind of justice under the sky If there  s a point if there  s a reason to live or die If there  s an answer to the questions we feel bound to ask Show yourself - destroy our fears - release your mask Oh yes we  ll keep on trying Hey tread that fine line Yeah we  ll keep on smiling yeah (yeah yeah  And whatever will be will be We  ll keep on trying We  ll just keep on trying Till the end of time Till the end of time Till the end of time,0,1
﻿8.3.2022,5:15:38,94,71,You have been summoned to appear as defendant at a Request for Abritation. Please vist the Wikipedia Requests for arbitration page to make your statement under the heading . ,0,1
﻿11.9.2019,20:18:04,33,29,شام بہن چود مادر چود کبھی آ پاکستان تو تیری گانڈ میں سپورٹ ڈالتا ہوں,1,1
﻿11.7.2020,9:31:47,12,27,OK; today I'll list Anthony's baby Sidney Morgenbesser for either speedy or VfD yes; I will; if it's at all possible; i. e. if you have any answers for my questions above; and cleanup Reverse sexism and read that urgent dissertation chapter. Yep; those are the things I'll do. I just hope I don't get any more long screeds about vandalism and IP's and schools and stuff from sv.wiki; I can't afford to be everlastingly typing to those guys. ,0,1
﻿5.11.2022,18:59:14,36,81,وکاش تاؤ کو دیکھا ہے اگر پسند آیا ہے تو اک نظر میرے چینل پر بھی ڈال دو,0,1
﻿23.2.2022,15:13:45,94,71,IM SO SORRY I deleted this page and i didnt realise that it supported SERBIA. ALL CROATIONS ARE WANKERS.. US SERBS WILL RULE ONCE AGAIN.,1,1
﻿19.7.2021,21:50:12,26,59,Ni ye galat bat h is me sahir lodhi ka koe qasor ni h t.v me achi baten b ati han wo to ap log catch ni krty??,0,1
﻿1.3.2022,21:36:12,95,66,mjhe plz chehre ki khobsurati k liye kuch prhny ko bat dain,0,1
﻿23.12.2019,18:38:59,12,77,Rafah e aam ke kaamon aur qalmi imdad se kabhi gurez na karti.,0,0
﻿15.6.2022,24:36:39,59,74,DEVIN PYLES IS GAY!!!!!!!!!!!!!!,1,1
﻿29.3.2022,11:39:07,94,71,I'm curious about this: why have you allowed the following statements on the page: `` As Kaposi's sarcoma occur in homosexual AIDS-patients 20 times more often than in non-homosexual AIDS-patients; some cofactor must be involved beyond the virus HIV itself; and poppers have been suggested as the cofactor especially in view of the fact that they are carcinogenic (Kaposi's sarcoma being a form of cancer).`` Where is the proof these statements are true? And; please; don't ask the rest of us to have to prove a negative. It's incompent upon you to defend and explain why you would allow such a statement on Wikiepedia. `,1,1
﻿16.5.2019,13:00:26,89,56,mai shukar guzar hn ami abu ki :-/,0,0
﻿1.7.2021,12:06:56,61,75,چوتیے تو تو ویڈیو کیوں بناتا ہے یہ بتا صرف,1,1
﻿21.1.2021,14:41:40,50,98, â Allama Shabbir Ahmed Usmani ne aap ko â   Saif ul Millat â  ka laqab aur Hussain Shaheed Seharwardi ne Allama Raghib Ahsan ko â   Pakistan ki tank force â  kakhitaab diya tha,0,1
﻿25.3.2022,5:47:40,94,71,In the book Irony from the series The Critical Idiom (edited by John D. Jump; published by Methuen; 1973); the author; D. C. Muecke; questions whether sarcasm is a form of irony If it is a basic requirement of irony that we must feel the force of both the apparent and the real meanings; then sarcasm hardly exists as irony. The sarcast's tone so unequivocally conveys his real meaning that there can be scarcely any pretence of being unaware of it. July 9; 2005 03 11 (UTC) ,0,1
﻿19.2.2021,19:06:58,50,98,Tujy tu ya pata nae ho gy ky 2sajdo ky darmya ky par ty hain? Ya ajj wo be dkh ly?          !      !        ,1,1
﻿3.11.2022,17:56:46,36,81,جانی ٹینشن نہیں لینی ساتھ ہیں تیرے ہم میں چود دوں گا اس کی,1,1
﻿8.11.2022,25:53:33,6,65,Maa sadko,0,1
﻿23.11.2022,20:06:24,6,65,1994 mein in ka naam sab se ziyada audio albums recorder karane wale singer ke hawale se Guinness Book of World record mein bhi darj tha,0,1
﻿23.10.2022,3:05:45,36,81,چوتیوں کا دیش ہے پورکستان ایسے ایسے لوگ وہاں شو کرتے ہیں,1,1
﻿27.1.2023,14:25:48,4,5,Vandalism ? Sorry; mister; but I haven't conducted vandalism a single time; and ALL of my edits so far (notify me if any of them are not contributive or factually correct) are legit edits. Fuck off was because of the overwhelming amount of obvious facts being asked for citation ; and was NOT meant for ANY specific user. Is Wikipedia this full of bull (and I'm using a euphenism because I'm sure you'll refer to assume good faith as soon as you see me using my own rhetoric) I'm bothered by bull; so I'm just here; nicely removing and being bold about editors screwing up badly. Ironically; I could write some edit summary to this edit like fuck; things sure are fucked up pretty fuckily around fucky here regarding the dumb in the fact that I had not attacked ANYONE SPECIFICALLY! Give me one evidence where I had mentioned a person; or a revision? Oops; there's none. This is the bull I'm talking about. Please; there are better things to worry than to ban some people because of some behind the scene metadata with a little cuss and a preposite.. Hint the fuck off was towards the MANNERS and the piece of template; not ANY person or any group of editors. Tell me why all my effort in writing good articles; using proper punctuation and spelling; and using a Wikipedia-like style is overseen by admins who only look at some edit summaries who nobody really cares about? ] ,1,1
﻿17.3.2020,25:55:59,66,2,u r a tw@ fuck off u gay boy.U r smelly.Fuck ur mum poopie,1,1
﻿3.4.2022,23:13:43,94,71,but the kilometer of text about the palestinian is not irrelevant to Iraq? are the palestinians Iraqi? why are so many people are so insistent on beautifying dictators and oppressors living and operating in other countries except for America? you call yourselves democrats?  ,1,1
﻿11.2.2022,10:59:51,94,71,I've removed the to do list; the cleanup tag; and the table; having found that the removal of the latter eliminated the need for the other two. ,0,1
﻿16.2.2022,17:56:56,94,71,I changed it; but it is kind of long.,0,1
﻿7.12.2022,11:28:02,36,81,حجاب تم کو سلام ہے دکی گانڈ پھاڑدی تم نے ان دونوں کی,1,1
﻿3.12.2020,1:49:17,31,46,Elitism Please protect elitism. I am on the side of Jake Remington; since I like elite people better than poor people like the other people involved int he war; but protect it to stop the war. ,0,1
﻿11.7.2020,23:54:57,74,77,Railway Track Par Bomb Nasab Karte Hue Dhamaka 3 Dehshat Gard Halak,0,1
﻿7.4.2020,11:01:03,66,2,Examples Maybe some examples would be good. Or if there are no simple examples; it could be stated so; and explained why. Just a suggestion; I can  t tell what a dichotomy is from the page; so I can  t provide any examples myself.,0,1
﻿29.9.2022,17:36:12,79,16,Don't let the bastards win!== Just a reminder You still have a lot more friends and supporters here than enemas. Please don't let a bunch of bullying; petty-minded; vindictive fools get you down. This is still OUR community; inspite of their best(worst) efforts to turn it into their own egotrip playground. Should they succeed; all our work will have been wasted and this project will be rendered a bigger joke than even Colbert could conceive. Courage and Truthiness my friend; ,1,1
﻿28.11.2021,25:22:29,69,77,i am not blocked  i just got another warning. why are you such a dick? dogblue,1,1
﻿1.3.2022,13:18:13,94,71,Great song; incredibly innovative; highly psychdelic.,0,1
﻿21.1.2021,22:59:30,50,98,Korangi K Area Me Daketi Mazehmat Per Ashfaq Nami Shaks Zakhmi ,1,1
﻿23.12.2021,12:22:19,2,26,aunty bht bht shukriya  ï¸,0,1
﻿22.2.2021,25:45:10,66,15,منچلوں مہربانی کر کے آم چھی والے گانے پر بھی کچھ کہو,0,1
﻿10.11.2021,14:56:52,42,57,Abhi bhi is ko behtar kiya ja sakta hai,0,0
﻿14.1.2020,12:02:49,92,92,LOL PENIS!  LOL! I AM TALKING TO YOU SO THIS SHIT IS NOT VANDALISING!,1,1
﻿20.9.2021,8:35:18,64,84,Bhut acha rha experince products bhut achy hain,0,1
﻿25.11.2019,2:05:19,64,60,Agar films mein ache roles ki offer hui to waqtan fawaqtan in mein kaam karta rahonga,0,1
﻿18.3.2022,25:26:17,94,71,Got you. From this precedent; all AFF fellow-travellers must now go back to the AS page and operate to the rule that all personal moral comments on anyone else  s site are irrelevant to the page  s editing. ,0,1
﻿20.3.2021,5:30:32,66,15,ویرے مجھے اپ کی ویڈیوز سے پیار ہے,0,1
﻿8.5.2022,10:36:19,59,74,Needs fleshing out by current students Needs to be more stuff about campus life; politics; history etc. in line with other university pages.,0,1
﻿24.3.2022,5:32:59,94,71,Are you stupid or what? Moron; if you block me you have only hurt the Wikipedia project; as I was trying to help remove some OBVIOUS BULLSHIT that even a reatarded grade school kid can tell is bullshit; from an article. Are all Wikipedia admins as stupid as you?,1,1
﻿5.3.2022,7:24:31,94,71,You're right; in a case like this it should be done by vote; but the options should be to merge or to stay as is; not a more convuluted option of managing two seperate versions in two different articles. When I get back from my vacation; I'll see if I can find a better way to promote this article so it receives more attention and can receive a wider range of votes; as it seems to be very low interest. ,0,1
﻿11.12.2021,4:56:16,69,77,Um no their just idiots like you; AND STOP DELETING YOUR DELETION PROPOSAL BEFORE I REPORT THIS! Elven6,1,1
﻿4.1.2023,2:28:04,6,65,Achay khaasay loug jahilo ko vote dene lag gaye toh hogaya kaam phir.,1,1
﻿2.10.2020,13:03:38,77,46,Mene abi 6 episode dykhi hn kamal hai superbbb,0,1
﻿8.3.2022,1:43:07,94,71,STOP!== Jtkiefer; you had better stop putting all that stupid junk on my IP page. read it. you'll see what i'll do if you do it again. ====Anna05======,1,1
﻿2.3.2022,18:58:07,95,66,Khaaan ko aur kis ko... Ue  kahan mari hy... Ye b meesni hy      ,1,1
﻿30.6.2022,10:56:42,59,74,My god; you are stupidity incarnate. HOW THE FUCK is this picture ``causing serious offense`` ?!! The ONLY problem with this picture is that Bahaullah looks like the crook that he was and this is why the Bahai organization does not want this picture to float around because it is not a good advertisement for their cult. You sound extremely stupid.`,1,1
﻿11.2.2022,22:09:23,94,71,I have no idea whether English is your first language or not; but a sentence should never be shoehorned into the end of a paragraph if it does not fit the paragraph's topic. Just something to keep in mind.,0,1
﻿14.2.2022,6:01:40,94,71,Excellent! Yes; go to ToL and find where I have Cephalopods listed and add Gastropods. You can post to Wikipedia Announcements and Wikipedia Village Pump to let folks know it's up and running and to find fellow gastropod enthusiasts. ,0,1
﻿26.2.2022,21:54:50,95,66,Wo nabena afrad ke Mesa chastise commission ki rukun bhi banni.,0,1
﻿26.4.2020,9:19:00,13,77,me he hn na wo apkii pyri bestie,0,1
﻿20.8.2021,18:15:09,64,84,All India champion Abdul Bari ;Hashim ka pahla shikar bane yeh 1944 ki bat hai,0,1
﻿20.4.2020,5:01:42,63,49,Khuda kaley aik fool topic py mat larain.,1,1
﻿12.1.2021,17:21:16,29,27,Had hoti he tapne ki bhi... ....Is waqt Quaid e Azam ko bhi PM banado tab bhi awaam ne keerhe nikaal lene hen....Unke khilaaf bhi Refrence Adair kardenge hen....,1,1
﻿17.10.2019,22:52:25,53,88, Musalman talba o taalbat ke liye taleemi sahulton mein izafey ka Ibrahim Ismail Chundrigar ko be had khayal tha,0,1
﻿4.4.2022,1:14:07,94,71,racist. trying to whitewash the terrorists; fine; bring it on; ass-bitch.,1,1
﻿10.1.2021,11:07:15,29,27,ama aba h fb per?  ,1,1
﻿16.6.2019,8:51:01,89,56,Yaqeen kay saath karain sab sachha hai....ya allah ka kalam hai ubqari ka nahin...have faith in Allah kareem n do it..,0,0
﻿30.6.2021,21:25:43,61,75,سالا سچ تو یہ ہے کہ تو نے ہی اس کو مشہور کر دیا,0,1
﻿11.2.2022,6:51:26,94,71,BMI produced a neutral(well; only slight pro bush) sentence that no one complained about; and it was quietly removed. If we can't have neutral(probush minimized) we will have a correct version.,0,1
﻿25.11.2022,7:14:22,36,81,ٹٹے گدگدا دئیے تم نے کیری,1,1
﻿26.10.2022,7:34:09,36,81,بھائی آج تو اس کو پورا ڈنڈا ڈال دیا اب وہ مزاق میں ڈنڈا نہں لے گا چوتیا ہے وہ چوتیا,1,1
﻿15.12.2019,9:49:32,92,92,My name is in there; and I am not the person the paranoid idiot who put it there claims I am. That is all I have to say on the matter for now. ,1,1
﻿3.6.2022,23:26:37,59,74,Sorry that was a typo on my part. I meant to say Trademark. . ,0,1
﻿16.6.2022,21:33:02,30,22,Bhatti sahab ne jawab deya ke masajid to phele hi bohat hain magar namazi koi nahi jab se Huzoor Nabi Kareem (SAW) ne qadam e Mubarak zameen par rakha hai sari zameen masjid bana di gai; lehaza aap ko esa kaam bataon jo Allah ki raza ka bais ho aur akhirat behtar ho jaye; aap aik hospital bana den jis mein bekas; besahara aur dekhi insanon ka muft ilaj kiya jaye,0,0
﻿17.11.2020,25:30:52,27,12,Haal he mein Ahsan Khan se aik ittefaqiya mulaqat mein kuch batein hui; jin ka aehwal pesh e khidmat hai,0,0
﻿25.3.2021,19:05:24,66,15,یہ صیح نہیں ہو رہا لیکن آپ کسی کی پراپرٹی کو نقصان نہ پہنچائیں,0,1
﻿12.2.2022,10:41:20,94,71,your mums ugly  your gay,1,1
﻿27.5.2020,12:01:20,13,77,MQM Per Jhootay Ilzamat Laganay Ka Silsila Band Kia Jai ,1,1
﻿24.7.2019,12:16:28,12,51,Usi waqt tak in ka kaam mehaz shauqia samjha ja raha tha,0,0
﻿1.8.2021,24:19:02,26,59,19 December 1974 ko Australia ki riyasat Tasmania ke area Launceston mein aankh kholne wale Ricky Thomas Ponting ko apni salahiyaton ka loha manwane ke liye ziyada intezar nahi karna parha,0,1
﻿13.11.2022,17:05:37,36,81,ویڈیوبہت اعلیٰ تھی لیکن آخری والا منظر جگ جگ جیو بھائی,0,1
﻿13.5.2020,10:23:06,13,77,achi product hai use kar k acha laga; kam price may best hai,0,1
﻿21.3.2022,5:13:42,94,71,Thanks for the information. I obviously know very little about LDS; but I am willing to learn more. ,0,1
﻿16.12.2021,14:17:31,69,77,I agree; the first one is simply wrong; and the other two are already covered. And I also agree that we have to start getting serious about the math. forumulation AxelBoldt,0,1
﻿9.11.2022,18:15:52,36,81,مادر چود سالا پاکستان,1,1
﻿21.1.2020,19:47:25,92,92,what ever you do. Do not be gay,1,1
﻿9.3.2022,3:54:06,94,71,Hi I see you moved William Westmoreland's quote to wikiquote. I think it is fine to have quotes there; but I don't think that a single one sentence quote on the wikipedia page clutters up the article. If we were talking about multiple quotes or a paragraph or more; that would be one thing; but I think this short quote says a lot about the man and should stay on his main article page. ,0,1
﻿25.3.2022,18:22:53,94,71,Is there any half-decent Cantonese pop music; or is it all treacle?,0,1
﻿11.11.2022,7:40:50,36,81,ماں چود دی تو نے تو اس کی,1,1
﻿17.6.2022,8:24:53,59,74,On the contrary; BRO; I did! If you had continued reading instead of simply deleting that with offended you; you would have seen that I wrote about how the quote was followed by critisism and comedic attack. How is this not explaining?! HOW DOES THIS NOT MEET WIKIPEDIA STANDARDS? HAHAHA!! I'm really starting to get very amused at how fucking retarded you are! ,1,1
﻿7.3.2022,12:11:17,94,71,The stuff is not Top Secret . It is a technique of MASINT of the National Directorate of Intelligence akin to what was called vacuum cleaning . Think of Public Key Cryptography as a hint. Only a few have the key to decode the hidden messages. As DES and others have mentioned it is clear that Sarfatti is magnet for all sorts of people. Most are harmless but some are not. Sarfatti has already supplied invaluable Counter Intelligence in the War on Terror and continues to do so. His work has been described as at the core of MASINT by a top USG Intelligence Officer. 16 October 2005 (time not noted for reasons of security ,0,1
﻿28.11.2021,3:18:59,69,77,YOUR SERIOUS MENTAL ILLNESS AND ADDICTION== This is the most contructive thing that can ever be contributed as it relates to you and your involvement here Please stop and think about the depth of your sickness; sitting there; with your face glued to your computer screen; uncompensated day after day; week after week; for YEARS; tinkering with the biographies of people you don't even know; who actually are out living real lives while you are imprisoned by your addiction. You have literally wasted years of your life with this lonely; self-destructive addiction and illness; which has been at the expense of living your own life. The depth of your mental illness must make it difficult for you to see the extraordinary insanity of your actions and how your addiction has stripped you of the life that was given you. I know a few others have evaluated what you do here and laugh at you and your sickness. It's something of an inside joke; and I guess few share it with you because they consider you hopeless. That's not right either; and I'd ask them to please stop that and try to help you. ,1,1
﻿21.3.2020,14:44:48,51,95,1994 mein wo senate Peters Burg ke deputy mayor ban gae.,0,1
﻿8.5.2022,4:12:13,59,74,And people may change their view. Ethnic minorities are a special case since one cannot change this and one is easily marked as belonging to this particular minority. ,0,1
﻿23.8.2019,8:35:12,12,51,Tail Ki Qematon Main 58 Kami Ho Choki Hy ,0,0
﻿2.3.2021,12:58:04,66,15,ویسے میں آسام سے ہوں لیکن آپ درست ہو,0,1
﻿1.3.2022,15:30:31,94,71,I think you might've been posting in the wrong article. All game modes are available for single players; although bots aren't as fun to play against as human players. ,0,1
﻿28.3.2022,13:52:07,94,71,Heh; I probably went over board with that. Well; trim it down if you must; but do me a favor and keep this idea intact that his zanpakutou is excessively large; and he is so powerful that even rukia has no idea what's going on.,0,1
﻿29.1.2023,16:29:09,4,5,who the boofhead are you fuckwit telling me what to do. what a bitch - Bainyrues,1,1
﻿8.2.2020,5:51:02,92,92,Important Note== I would also like to point out that I hate you aswell and hope you die. Best regards; ,1,1
﻿20.8.2020,20:54:32,10,8,you are listening to me,0,0
﻿21.2.2022,23:01:35,94,71,Prison riot CNN and WWL are reporting that inmates at Orleans Parish Prison are rioting and have taken hostages; including the wife and children of a deputy; who took them there for safety. ,0,1
﻿23.4.2022,13:19:05,34,96,وہ جون سینا اور میاں خلیفہ بول رہا ہے جون سینا نہیں آرہا ,0,1
﻿16.3.2022,4:06:35,94,71,Psychological views Could someone explain and discuss the psychological views and developments Francis Bacon had and led/added to? ,0,1
﻿5.7.2020,14:24:47,74,77,Selfie master Ahmed Shahzad,0,1
﻿9.2.2021,5:43:27,50,98,Lanat mici,1,1
﻿25.1.2021,5:30:56,50,98,Shershah Gulbai K Qareeb Firing 2 Trafic Police Ahelkar Zakhmi ,1,1
﻿6.8.2021,15:46:30,64,84,Har taraf ataullah Niazi ki singing ka charcha hone laga,0,1
﻿26.3.2021,6:30:08,66,15,ابے بہت اعلیٰ ویڈیو ہے ایسے ہی ویڈیو بناتے رہو,0,1
﻿19.10.2020,7:54:43,77,46,Wo dheme lehje mein goftogo karne wale aik khush shakal; khush libas aur khush goftar fankar hain,0,1
﻿19.10.2022,11:57:28,36,81,آگےسے ہم پاکستانی اور انڈین تمہارے سب فائن مل کراس کی ماں چود دیں گے,1,1
﻿26.11.2021,5:29:00,69,77,YOU ARE A NO GOOD PHONEY== ALL YOUR ARTICLES ARE COVERT PRo-ISRAELI POV. THOSE EDITORS ARE 100% RIGHT.  I SEE YOUR EDITS AND YOUR LIES AND I AM GOING TO REPORT YOU. JUST TO LET YOU KNOW ISRAEL HAS A WORST HUMAN RIGHTS RECORD THAN IRAN. ISRAEL IS AN ILLICIT STATE AND THE FOUNDERS OF ISRAEL ARE TERRORISTS. WHEN ASKED ABOUT ISRAEL; RETIRED BRITISH SERVICEMEN SAID THEY WISH THEY KILLED THE ISRAELIS...BY THE WAY THE FOUNDERS OF ISRAEL WAGED TERRORIST CAMPAIGNS AGAINST THE BRITISH; CIVILIANS TOO. WHY DON'T YOU GO EDIT THOSE ARTICLES AND MAKE THE WORLD KNOW ABOUT WHAT ISRAEL IS TRYING TO HIDE. ,1,1
